player_id,n_events,centroid_x,centroid_y,lateral_spread,sub_role
28232,2097,39.0481640438722,53.915593705293276,20.294351817434524,CDM
50812,835,61.26826347305389,47.18443113772455,34.86134917344413,CAM
25805,892,45.39237668161435,13.295964125560538,13.243377756467842,WIDE_MID
207143,2886,47.00762300762301,47.36867636867637,22.61230572740835,CM
25562,454,57.997797356828194,50.01541850220264,29.499537620145755,CM
149062,848,50.24646226415094,37.18278301886792,22.793945545270354,CM
341752,255,44.588235294117645,38.49411764705882,21.646928932087093,CDM
37836,406,59.46551724137931,60.36699507389162,34.29531579914288,CM
3677,200,49.195,43.39,26.11143302603989,CM
326523,529,54.74102079395085,42.9413988657845,27.884542236994704,CM
399673,240,46.075,52.69583333333333,22.37796247033162,CM
285457,672,45.726190476190474,58.248511904761905,27.456875779821193,CM
388099,268,42.96641791044776,85.74253731343283,13.611687404115868,WIDE_MID
135937,483,50.325051759834366,43.3768115942029,22.972264545766823,CM
7967,1947,48.973805855161785,53.589625064201336,24.72505657473804,CM
254898,843,54.80782918149466,23.892052194543297,22.3136563520582,WIDE_MID
62389,2912,54.720467032967036,46.435782967032964,29.706638427853367,CM
25798,1316,47.047872340425535,46.49240121580547,24.55961822092383,CM
62224,1478,58.69621109607578,53.224627875507444,35.891861804147155,CM
8959,936,59.782051282051285,42.81837606837607,32.05515173678089,CM
8351,1610,46.801863354037266,46.909937888198755,23.36818473472031,CM
8925,837,47.65830346475508,49.36320191158901,23.38387747189645,CM
8284,1052,57.90684410646388,69.18250950570342,28.892117951263273,WIDE_MID
9414,1451,61.12198483804273,75.06409372846313,27.40275645942679,WIDE_MID
346071,299,62.65886287625418,66.70568561872909,26.38525241013378,WIDE_MID
116,1905,52.964829396325456,46.403149606299216,25.344230745705758,CM
8422,2030,68.10344827586206,35.37980295566503,27.370558049939298,CAM
127537,2639,46.46835922697991,48.005683971201215,23.64261096730196,CM
8471,2337,62.58536585365854,65.78219940094138,29.011247077222187,WIDE_MID
7868,1604,59.73379052369077,59.8216957605985,29.208321020483883,CM
49876,4060,51.15467980295566,47.96871921182266,22.72659043111778,CM
28291,1850,50.24594594594595,38.196216216216214,21.89847973160953,CM
77558,1560,59.11730769230769,36.330128205128204,27.989127642351278,CM
10252,1283,50.30007794232268,41.826188620420886,28.925373884166294,CM
383,2291,64.57660410301179,53.28546486250546,31.159424587154785,CAM
25537,1311,48.86346300533943,51.07170099160946,25.132887430931387,CM
26150,2615,61.578967495219885,70.19043977055449,24.6874352080485,WIDE_MID
8561,1975,46.66632911392405,49.639493670886075,26.235270576761774,CM
93,1897,61.0152872957301,63.150764364786504,32.4926710447153,CAM
41174,1886,58.16012725344645,41.295864262990456,28.36850074194072,CM
8249,669,50.28699551569507,61.08071748878924,23.09533876214704,CM
7934,1594,61.63111668757842,49.889585947302386,27.710146298127086,CAM
70403,690,51.969565217391306,48.32608695652174,26.31272326395962,CM
8324,490,53.44285714285714,48.4734693877551,18.646981756681974,CM
7888,309,52.83171521035599,41.469255663430424,25.64764728892596,CM
265318,518,50.922779922779924,58.34942084942085,30.860569786632553,CM
4365,1020,44.97843137254902,49.14901960784314,23.291036342662355,CDM
77550,200,47.535,50.18,22.232386173662828,CM
3650,1680,46.638690476190476,53.22857142857143,22.987168243486085,CM
40614,2212,46.10352622061483,51.54611211573237,24.846305457210267,CM
51004,1882,50.76780021253985,53.68278427205101,28.52760698969392,CM
3539,476,55.3235294117647,79.78361344537815,17.807314415851646,WIDE_MID
3476,3197,51.05911792305286,59.36502971535815,22.864684734009835,CM
40550,1838,54.12948857453754,54.869967355821544,23.4450668733472,CM
3353,2073,57.4785335262904,29.21562952243126,18.261831907968077,WIDE_MID
14836,1854,64.2799352750809,22.881877022653722,21.548037814562864,WIDE_MID
214062,2723,52.634961439588686,43.52919573999265,27.21847028248003,CM
3384,2196,52.35564663023679,48.190346083788704,26.670831032121068,CM
346195,2978,50.53357958361316,57.931833445265276,24.858627229375568,CM
70120,2221,40.65420981539847,50.55425484016209,19.58879888030057,CDM
225089,2105,62.62660332541568,53.22945368171021,34.27624978565617,CAM
7864,658,46.65653495440729,45.71732522796353,25.85074306544434,CM
280383,1237,55.72352465642684,42.91996766370251,28.6775550857242,CM
3803,2349,49.02511707109408,52.12771392081737,25.752141256828533,CM
3797,2232,43.337813620071685,71.55555555555556,26.778061820272605,WIDE_MID
14866,1017,55.83480825958702,54.8141592920354,32.110872703397725,CM
20406,258,52.32170542635659,65.50387596899225,22.00623329842152,WIDE_MID
15455,521,38.69097888675624,62.73512476007677,21.56240706632774,CDM
8287,2102,53.561370123691724,63.16460513796385,20.76523940048557,CM
3676,3586,46.6606246514222,55.05493586168433,26.568372770973745,CM
69404,1135,48.57797356828194,45.179735682819384,23.18998548377801,CM
3563,2394,62.24310776942356,40.409774436090224,28.66686192340925,CAM
3443,2919,53.74066461116821,43.13703323055841,29.96210301536624,CM
21894,875,57.13257142857143,78.848,18.43501742003212,WIDE_MID
3645,1670,58.19700598802395,25.75688622754491,25.369283331099506,WIDE_MID
217031,2220,46.52657657657657,58.98783783783784,24.265103654218894,CM
399676,2177,55.9696830500689,48.1134588883785,28.1339934612303,CM
412897,1045,59.86124401913876,68.92631578947369,25.354372054831437,WIDE_MID
5290,878,50.56150341685649,43.92596810933941,24.09545318575752,CM
3503,2004,61.554890219560875,54.76596806387226,27.981479137973658,CAM
3568,1632,52.012867647058826,48.564338235294116,27.77839127373597,CM
3510,716,42.25139664804469,39.125698324022345,22.511308336215485,CDM
255738,1786,44.8023516237402,52.01063829787234,22.561894921515133,CDM
302550,775,59.303225806451614,62.07483870967742,28.381028241139173,CM
247219,1034,54.18762088974855,45.98065764023211,23.690355138237226,CM
3280,3178,53.022970421648836,46.607929515418505,26.90513932191113,CM
3674,777,48.61647361647362,59.14157014157014,21.690905835973908,CM
4593,568,47.53345070422535,53.41549295774648,25.43976333393695,CM
443324,287,54.97560975609756,51.853658536585364,26.81586092982044,CM
286963,657,51.602739726027394,43.4261796042618,23.853997904388503,CM
4361,1425,42.23719298245614,51.745964912280705,23.5814098977483,CDM
